,onehot__Type_H,onehot__Type_L,onehot__Type_M,scale__Air temperature [K],scale__Process temperature [K],scale__Rotational speed [rpm],scale__Torque [Nm],scale__Tool wear [min],scale__Difference temperature [K],scale__Power,Target
4889,0.0,1.0,0.0,1.797968520964014,1.614950721177836,-0.841084396977064,0.1927501404142446,1.776686413427256,-1.199125721241699,-0.1768206567959633,0.0
4890,0.0,0.0,1.0,1.797968520964014,1.5475479024195145,0.5078326405338828,-0.7604616920301869,1.8081102459574048,-1.2989886125090486,-0.7014362955611054,0.0
4891,0.0,1.0,0.0,1.797968520964014,1.5475479024195145,0.42979611770267095,-1.0715097636699484,1.8552459947526283,-1.2989886125090486,-1.2376332868246176,0.0
4892,0.0,1.0,0.0,1.797968520964014,1.614950721177836,3.86340312227599,-2.325735858991569,-1.6956470811542024,-1.199125721241699,-2.2044995557393774,0.0
4893,1.0,0.0,0.0,1.797968520964014,1.614950721177836,-0.3282729612291008,1.0757253115206658,-1.6642232486240534,-1.199125721241699,1.4797838563352737,0.0
4894,0.0,1.0,0.0,1.797968520964014,1.614950721177836,-0.980435330604228,1.3165367218224167,-1.585663667298681,-1.199125721241699,1.2186439869080468,0.0
4895,1.0,0.0,0.0,1.797968520964014,1.614950721177836,-0.5735306044129094,0.5640010646294445,-1.554239834768532,-1.199125721241699,0.5420476333655667,0.0
4896,0.0,0.0,1.0,1.797968520964014,1.682353539936196,0.379629781596892,-0.630022178116738,-1.4756802534431597,-1.0992628299742926,-0.5695364682512807,0.0
4897,0.0,0.0,1.0,1.797968520964014,1.682353539936196,-0.4453277454759185,0.8248800924563418,-1.4285445046479364,-1.0992628299742926,1.0172953034300312,0.0
4898,0.0,1.0,0.0,1.747979699962857,1.614950721177836,-0.3226989238840143,0.3733586981405584,-1.3814087558527128,-1.0992628299742926,0.46726939210702395,0.0
4899,0.0,0.0,1.0,1.747979699962857,1.614950721177836,0.3740557442518054,-0.8306983533681975,-1.3499849233225638,-1.0992628299742926,-0.8880923648950031,0.0
4900,0.0,1.0,0.0,1.747979699962857,1.5475479024195145,0.7921085451332972,-1.0213407198570836,-1.3028491745273405,-1.1991257212416422,-0.9682196206549109,0.0
4901,0.0,1.0,0.0,1.747979699962857,1.4801450836611545,-0.15547780353141755,-0.2888726801892573,-1.2714253419971915,-1.2989886125090486,-0.38284114009535525,0.0
4902,0.0,0.0,1.0,1.747979699962857,1.5475479024195145,0.30159325876568016,-0.4795150466781435,-1.2400015094670427,-1.1991257212416422,-0.38131986074175506,0.0
4903,0.0,0.0,1.0,1.747979699962857,1.5475479024195145,-0.03842301928459984,0.1726825228890991,-1.1928657606718192,-1.1991257212416422,0.38528715700627536,0.0
4904,1.0,0.0,0.0,1.747979699962857,1.5475479024195145,-0.8522324716672371,0.9051505625569252,-1.1457300118765958,-1.1991257212416422,0.7807805301201004,0.0
4905,1.0,0.0,0.0,1.6979908789617,1.5475479024195145,1.2826238315009142,-1.2119830863459702,-1.0671704305512235,-1.0992628299742357,-1.0407208502358083,0.0
4906,0.0,0.0,1.0,1.6979908789617,1.4801450836611545,0.12322406372291032,-0.1785007838009546,-0.9886108492258511,-1.1991257212416422,-0.03225004467648136,0.0
4907,0.0,1.0,0.0,1.6480020579605714,1.4801450836611545,-0.4564758201660916,0.07234443526336946,-0.9414751004306277,-1.0992628299742926,-0.06466801696640957,0.0
4908,0.0,1.0,0.0,1.6480020579605714,1.4801450836611545,-0.18334799025685034,0.002107773925358439,-0.9100512679004787,-1.0992628299742926,0.027600029505772884,0.0
4909,0.0,1.0,0.0,1.6979908789617,1.4801450836611545,-1.1253603015764786,2.95204755012181,-0.8786274353703297,-1.1991257212416422,3.222070748543434,0.0
4910,0.0,1.0,0.0,1.6979908789617,1.5475479024195145,-1.4040621688308064,1.4871114707861568,-0.8472036028401808,-1.0992628299742357,1.0372976732534858,0.0
4911,0.0,0.0,1.0,1.6979908789617,1.4801450836611545,0.4242220803575844,-0.4293460028652787,-0.8157797703100319,-1.1991257212416422,-0.22606103432504857,0.0
4912,0.0,0.0,1.0,1.6979908789617,1.4801450836611545,2.4141534125534854,-1.6534706718991805,-0.7686440215148085,-1.1991257212416422,-1.3364477418700316,0.0
4913,1.0,0.0,0.0,1.6979908789617,1.5475479024195145,-0.09416339273546541,0.2128177579393908,-0.7215082727195851,-1.0992628299742357,0.40411176216887956,0.0
4914,0.0,1.0,0.0,1.6979908789617,1.5475479024195145,0.7865345077882107,-0.9410702497565,-0.6429486913942127,-1.0992628299742357,-0.8392347608806932,0.0
4915,0.0,1.0,0.0,1.6979908789617,1.5475479024195145,-0.20564413963719655,-0.3992445765775601,-0.6115248588640637,-1.0992628299742357,-0.5777710061717319,0.0
4916,0.0,0.0,1.0,1.747979699962857,1.5475479024195145,0.02289139151135229,-0.6701574131670304,-0.5801010263339148,-1.1991257212416422,-0.8417963990180443,0.0
4917,0.0,1.0,0.0,1.747979699962857,1.5475479024195145,0.25142692265990113,-0.4795150466781435,-0.5329652775386914,-1.1991257212416422,-0.4124128477882264,0.0
4918,0.0,1.0,0.0,1.747979699962857,1.614950721177836,-1.1086381895412187,0.4536291682411418,-0.5015414450085425,-1.0992628299742926,-0.03226967408749526,0.0
4919,0.0,1.0,0.0,1.6979908789617,1.5475479024195145,0.6917758729217391,-0.6099545605915925,-0.4701176124783935,-1.0992628299742357,-0.35166963540482754,0.0
4920,0.0,0.0,1.0,1.6480020579605714,1.412742264902833,0.8589969932743359,-1.001273102331938,-0.43869377994824454,-1.1991257212416422,-0.8998896409145287,0.0
4921,0.0,1.0,0.0,1.6480020579605714,1.412742264902833,-0.6738632766244673,0.473696785766288,-0.3915580311530211,-1.1991257212416422,0.3362332588818243,1.0
4922,1.0,0.0,0.0,1.6979908789617,1.4801450836611545,0.08420580230730441,-0.31897410647697666,-0.3601341986228722,-1.1991257212416422,-0.27202330021476673,0.0
4923,0.0,1.0,0.0,1.6979908789617,1.4801450836611545,0.22913077327955492,-0.4193121941027063,-0.28157461729749983,-1.1991257212416422,-0.33318854493497163,0.0
4924,0.0,1.0,0.0,1.6979908789617,1.5475479024195145,-0.33384699857418737,0.2830544192774011,-0.2501507847673509,-1.0992628299742357,0.32804779448890775,0.0
4925,0.0,1.0,0.0,1.747979699962857,1.614950721177836,-1.420784280866066,3.0724532552726846,-0.21872695223720195,-1.0992628299742926,3.012291233034824,0.0
4926,0.0,1.0,0.0,1.6979908789617,1.5475479024195145,0.00616927947609262,-0.1283317399880898,-0.18730311970705302,-1.0992628299742357,-0.035410379849764355,0.0
4927,0.0,0.0,1.0,1.747979699962857,1.614950721177836,0.3740557442518054,-0.9912392935693648,-0.15587928717690408,-1.0992628299742926,-1.1402910376052675,0.0
4928,0.0,1.0,0.0,1.797968520964014,1.682353539936196,-1.409636206175893,2.249680936741702,-0.10874353838168067,-1.0992628299742926,1.9911692720768541,0.0
4929,0.0,1.0,0.0,1.797968520964014,1.749756358694556,-0.20564413963719655,-0.04806126988750638,-0.07731970585153172,-0.999399938706886,-0.06181193766384561,0.0
4930,0.0,0.0,1.0,1.797968520964014,1.8171591774528775,0.8924412173448553,-0.8507659708933434,-0.045895873321382785,-0.8995370474395363,-0.6320954011534924,0.0
4931,0.0,1.0,0.0,1.747979699962857,1.749756358694556,0.3517595948714592,-0.5798531343038731,0.0012398754738406315,-0.8995370474394778,-0.5074584559189165,0.0
4932,1.0,0.0,0.0,1.797968520964014,1.749756358694556,-0.5735306044129094,0.2027839491768177,0.03266370800398957,-0.999399938706886,0.03466661747087994,0.0
4933,0.0,0.0,1.0,1.797968520964014,1.8171591774528775,1.260327682120568,-1.252118321396262,0.11122328932936193,-0.8995370474395363,-1.1209658824618016,0.0
4934,0.0,1.0,0.0,1.797968520964014,1.8171591774528775,-0.6738632766244673,0.4134939331908501,0.15835903812458535,-0.8995370474395363,0.2527297444274756,0.0
4935,0.0,0.0,1.0,1.8479573419651427,1.8171591774528775,0.7252200969922585,-0.8306983533681975,0.1897828706547343,-0.999399938706886,-0.6920828812128454,0.0
4936,0.0,1.0,0.0,1.8479573419651427,1.8171591774528775,-0.8020661355614582,1.396807191923,0.2369186194499577,-0.999399938706886,1.4949475763437325,0.0
4937,0.0,0.0,1.0,1.8979461629662997,1.8171591774528775,-0.21679221432736967,0.1726825228890991,0.26834245198010664,-1.0992628299742926,0.2543197267196251,1.0
4938,0.0,0.0,1.0,1.8979461629662997,1.8171591774528775,0.08977983965239097,-0.6601236044044573,0.31547820077533006,-1.0992628299742926,-0.7873149687481704,0.0
4939,0.0,0.0,1.0,1.8979461629662997,1.8171591774528775,2.1187294332638977,-1.9845863610640884,0.3626139495705535,-1.0992628299742926,-2.0802257546085636,0.0
4940,0.0,1.0,0.0,1.8979461629662997,1.8171591774528775,0.3183153708009398,-0.3390417240021222,0.4097496983657769,-1.0992628299742926,-0.15165575187577562,0.0
4941,0.0,0.0,1.0,1.8979461629662997,1.8171591774528775,-0.9191209198082759,1.3667057656352815,0.4411735308959258,-1.0992628299742926,1.3433987086087082,0.0
4942,0.0,1.0,0.0,1.8479573419651427,1.682353539936196,0.7307941343373451,-1.3925916440722832,0.48830927969114923,-1.1991257212416422,-1.6068428785904476,0.0
4943,0.0,1.0,0.0,1.8479573419651427,1.749756358694556,0.9091633293801149,-1.0915773811950944,0.5197331122212981,-1.0992628299742357,-1.0237315950030301,0.0
4944,0.0,0.0,1.0,1.8979461629662997,1.682353539936196,-0.9637132185689683,0.5138320208165797,0.5511569447514472,-1.2989886125090486,0.16172779496570758,0.0
4945,0.0,0.0,1.0,1.8979461629662997,1.682353539936196,4.487695304925684,-2.4862767991927366,0.5982926935466706,-1.2989886125090486,-2.3879167722559336,0.0
4946,0.0,0.0,1.0,1.8979461629662997,1.749756358694556,1.2770497941558276,-1.6133354368488888,0.645428442341894,-1.1991257212416422,-1.7375551265339142,0.0
4947,0.0,1.0,0.0,1.8979461629662997,1.682353539936196,-0.08858935539037885,0.7044743873054659,0.6925641911371174,-1.2989886125090486,1.1406857810652058,0.0
4948,0.0,1.0,0.0,1.8979461629662997,1.749756358694556,1.0931065617679714,-1.4126592615974296,0.7239880236672663,-1.1991257212416422,-1.4743934277722257,0.0
4949,0.0,1.0,0.0,1.9479349839674283,1.8171591774528775,-1.1142122268863053,2.239647127979129,0.7554118561974152,-1.1991257212416422,2.3026193219334408,0.0
4950,0.0,1.0,0.0,1.9479349839674283,1.8171591774528775,1.4554189891985976,-1.5732002017985967,0.7868356887275642,-1.1991257212416422,-1.591826379164595,0.0
4951,0.0,0.0,1.0,1.9979238049685852,1.8171591774528775,-0.46204985751117816,1.1258943553335305,0.8182595212577132,-1.2989886125090486,1.431809575816602,0.0
4952,0.0,1.0,0.0,1.9479349839674283,1.8171591774528775,1.3941045784026453,-1.563166393036024,0.8653952700529366,-1.1991257212416422,-1.6005025788328655,0.0
4953,0.0,1.0,0.0,1.9479349839674283,1.8171591774528775,0.3517595948714592,-0.6099545605915925,0.8968191025830855,-1.1991257212416422,-0.554627930586006,0.0
4954,0.0,0.0,1.0,1.8979461629662997,1.8171591774528775,-0.9748612932591414,0.9352519888446438,0.9282429351132344,-1.0992628299742926,0.7151397796886612,0.0
4955,0.0,1.0,0.0,1.8979461629662997,1.749756358694556,1.4164007277829915,-1.191915468820824,0.9753786839084578,-1.1991257212416422,-0.9398060482118762,0.0
4956,0.0,1.0,0.0,1.9479349839674283,1.749756358694556,-0.629270977863775,1.3466381481101353,1.0068025164386067,-1.2989886125089918,1.5889626403961772,0.0
4957,0.0,0.0,1.0,1.9479349839674283,1.8171591774528775,-0.30040277450366804,0.33322346309026596,1.0382263489687558,-1.1991257212416422,0.42612614662128906,0.0
4958,0.0,1.0,0.0,1.9479349839674283,1.8171591774528775,-0.06071916866494607,-0.1584331662758091,1.085362097763979,-1.1991257212416422,-0.12598048226922084,0.0
4959,0.0,1.0,0.0,1.8979461629662997,1.749756358694556,0.14552021310325655,-0.3992445765775601,1.116785930294128,-1.1991257212416422,-0.3551734852708595,0.0
4960,0.0,1.0,0.0,1.8979461629662997,1.8171591774528775,1.6672324083118866,-1.222016895108543,1.1482097628242771,-1.0992628299742926,-0.8698173832407952,0.0
4961,1.0,0.0,0.0,1.8979461629662997,1.749756358694556,1.5167333999945496,-1.5129973492231592,1.179633595354426,-1.1991257212416422,-1.4589450813040608,0.0
4962,0.0,1.0,0.0,1.8979461629662997,1.8171591774528775,-0.4341796707857454,-0.1785007838009546,1.2581931766797982,-1.0992628299742926,-0.4071717950474393,0.0
4963,0.0,1.0,0.0,1.8979461629662997,1.8171591774528775,-0.6961594260048136,0.1726825228890991,1.2896170092099473,-1.0992628299742926,-0.09765524217574947,0.0
4964,0.0,1.0,0.0,1.8479573419651427,1.8171591774528775,-0.629270977863775,0.5539672558668715,1.3210408417400963,-0.999399938706886,0.4832968062001073,0.0
4965,0.0,1.0,0.0,1.8479573419651427,1.8171591774528775,-1.0027314799845741,1.687787646037616,1.352464674270245,-0.999399938706886,1.6913103894241448,0.0
4966,0.0,1.0,0.0,1.8479573419651427,1.8171591774528775,0.00616927947609262,0.48373059452886036,1.383888506800394,-0.999399938706886,0.8865830554865644,0.0
4967,0.0,1.0,0.0,1.797968520964014,1.8171591774528775,-0.6125488658285152,0.7747110486434768,1.4153123393305431,-0.8995370474395363,0.8052485909492838,0.0
4968,0.0,0.0,1.0,1.8479573419651427,1.8171591774528775,0.4074999683223247,-0.36914315028984146,1.446736171860692,-0.999399938706886,-0.14164475225854134,0.0
4969,0.0,0.0,1.0,1.8479573419651427,1.8845619962112372,0.8144046945136434,-0.8206645446056244,1.4938719206559155,-0.8995370474394778,-0.6257649161014174,0.0
4970,0.0,0.0,1.0,1.8479573419651427,1.8845619962112372,0.10650195168765066,-0.22866982761381943,1.5410076694511388,-0.8995370474394778,-0.1199542530878648,0.0
4971,0.0,1.0,0.0,1.8479573419651427,2.019367633727919,1.5167333999945496,-1.5732002017985967,1.5881434182463623,-0.6998112649047235,-1.5655916713441347,0.0
4972,0.0,1.0,0.0,1.8979461629662997,2.0867704524862787,1.84002756600957,-1.4226930703600023,1.619567250776511,-0.6998112649047235,-1.1521079430358085,0.0
4973,0.0,1.0,0.0,1.8979461629662997,2.0867704524862787,-1.5768573265284895,1.8784300125265028,1.6509910833066601,-0.6998112649047235,1.3513289906584385,0.0
4974,0.0,0.0,1.0,1.8979461629662997,2.019367633727919,1.3941045784026453,-1.6534706718991805,1.6824149158368091,-0.7996741561721299,-1.7585291522025719,0.0
4975,0.0,1.0,0.0,1.8479573419651427,1.951964814969559,-0.20564413963719655,0.05227681773822326,-1.6956470811542024,-0.7996741561721299,0.08560493905269333,0.0
4976,0.0,0.0,1.0,1.8479573419651427,2.019367633727919,-1.3148775713094214,1.446976235735865,-1.6642232486240534,-0.6998112649047235,1.0721987660367096,0.0
4977,0.0,1.0,0.0,1.8979461629662997,2.0867704524862787,5.340523018723927,-2.7070205919693415,-1.6170874998288298,-0.6998112649047235,-2.69882701330963,1.0
4978,0.0,1.0,0.0,1.9479349839674283,2.1541732712446002,-0.22236625167245622,-0.25877125390153877,-1.585663667298681,-0.6998112649047235,-0.382399478347536,0.0
4979,0.0,1.0,0.0,1.9479349839674283,2.1541732712446002,-0.8132142102516313,0.654305343492601,-1.554239834768532,-0.6998112649047235,0.4726478507249113,0.0
4980,0.0,0.0,1.0,1.9479349839674283,2.019367633727919,-0.3561431479545336,0.10244586155108806,-1.522816002238383,-0.8995370474394778,0.05066458744744176,0.0
4981,0.0,1.0,0.0,1.8979461629662997,1.951964814969559,0.190112511863949,-0.5397178992535814,-1.4756802534431597,-0.8995370474395363,-0.5430465780876361,0.0
4982,0.0,1.0,0.0,1.8979461629662997,1.951964814969559,1.5613256987552422,-1.6334030543740345,-1.4442564209130107,-0.8995370474395363,-1.6536295797427603,0.0
4983,0.0,0.0,1.0,1.747979699962857,1.749756358694556,0.5747210886749214,-1.0614759549073758,-1.4128325883828619,-0.8995370474394778,-1.146749113828935,0.0
4984,0.0,1.0,0.0,1.797968520964014,1.749756358694556,0.00616927947609262,-0.01795984359978777,-1.3656968395876383,-0.999399938706886,0.130850731440392,0.0
4985,0.0,0.0,1.0,1.797968520964014,1.8845619962112372,-0.7741959488360254,0.32318965432769353,-1.3342730070574895,-0.7996741561721299,0.05115532272279713,1.0
4986,0.0,0.0,1.0,1.797968520964014,1.8845619962112372,6.24351706862795,-2.8675615321705092,-1.287137258262266,-0.7996741561721299,-2.9096861464240193,0.0
4987,0.0,0.0,1.0,1.797968520964014,1.8845619962112372,1.5947699228257615,-1.4828959229354401,-1.2400015094670427,-0.7996741561721299,-1.3709955052549994,0.0
4988,0.0,0.0,1.0,1.8479573419651427,1.951964814969559,-0.03842301928459984,0.13254728783880668,-1.1928657606718192,-0.7996741561721299,0.32514264165880835,0.0
4989,0.0,1.0,0.0,1.8479573419651427,1.8845619962112372,1.6337881842413673,-1.6434368631366074,-1.1457300118765958,-0.8995370474394778,-1.6413710125644014,1.0
4990,0.0,0.0,1.0,1.797968520964014,1.8171591774528775,3.54010895626097,-2.245465388890985,-1.1143061793464468,-0.8995370474395363,-2.1294366880211286,0.0
4991,0.0,1.0,0.0,1.8479573419651427,1.8845619962112372,0.4911105284986231,-0.8306983533681975,-1.0671704305512235,-0.8995370474394778,-0.8227558703342837,0.0
4992,0.0,1.0,0.0,1.8479573419651427,1.8845619962112372,-0.5679565670678228,1.135928164096103,-1.0357465980210745,-0.8995370474394778,1.3504358524572924,0.0
4993,0.0,1.0,0.0,1.8479573419651427,1.8845619962112372,-0.9748612932591414,0.6342377259674549,-1.0043227654909255,-0.8995370474394778,0.3135220303384099,0.0
4994,0.0,0.0,1.0,1.8479573419651427,1.951964814969559,-0.5289383056522169,1.276401486772125,-0.9728989329607766,-0.7996741561721299,1.5840945464646599,0.0
4995,0.0,0.0,1.0,1.8479573419651427,1.8845619962112372,-0.9637132185689683,0.7345758135931845,-0.9257631841655531,-0.8995370474394778,0.456679324864871,0.0
4996,0.0,1.0,0.0,1.8979461629662997,1.951964814969559,-0.54008638034239,0.8349139012189141,-0.8786274353703297,-0.8995370474395363,0.9510264118461371,0.0
4997,1.0,0.0,0.0,1.8479573419651427,1.8845619962112372,-0.28368066246840834,0.2830544192774011,-0.8472036028401808,-0.8995370474394778,0.36585404010223094,0.0
4998,0.0,1.0,0.0,1.8479573419651427,1.8845619962112372,-0.08858935539037885,0.07234443526336946,-0.7686440215148085,-0.8995370474394778,0.19897460236512676,1.0
4999,0.0,1.0,0.0,1.8479573419651427,1.8845619962112372,0.02289139151135229,-0.16846697503838223,-0.7372201889846596,-0.8995370474394778,-0.08459186914580864,0.0
5000,0.0,0.0,1.0,1.8479573419651427,1.8845619962112372,0.530128789914229,-0.6199883693541656,-0.7057963564545106,-0.8995370474394778,-0.4641952340436504,0.0
5001,0.0,0.0,1.0,1.8979461629662997,1.951964814969559,1.5390295493748958,-1.222016895108543,-0.6586606076592871,-0.8995370474395363,-0.9325726102531489,0.0
5002,0.0,0.0,1.0,1.8979461629662997,1.951964814969559,0.3071672961107667,-0.4795150466781435,-0.6115248588640637,-0.8995370474395363,-0.37786508440325856,0.0
5003,0.0,1.0,0.0,1.8979461629662997,2.019367633727919,-0.4843460068915244,-0.1383655487506629,-0.5643891100688403,-0.7996741561721299,-0.3839109429956285,0.0
5004,0.0,1.0,0.0,1.9479349839674283,2.019367633727919,1.2268834580500487,-1.1618140425331054,-0.5329652775386914,-0.8995370474394778,-0.981783543665714,0.0
5005,0.0,1.0,0.0,1.9479349839674283,2.019367633727919,-0.7296036500753329,0.7546434311183307,-0.5015414450085425,-0.8995370474394778,0.6792964751767573,0.0
5006,0.0,1.0,0.0,1.9479349839674283,2.019367633727919,-0.31155084919384113,0.5037982120540065,-0.4701176124783935,-0.8995370474394778,0.6650651521914722,0.0
5007,0.0,0.0,1.0,1.9479349839674283,2.019367633727919,0.4520922670830172,-0.3390417240021222,-0.43869377994824454,-0.8995370474394778,-0.06544337870147007,0.0
5008,0.0,0.0,1.0,1.9979238049685852,2.0867704524862787,-0.4063094840603126,-0.04806126988750638,-0.3915580311530211,-0.8995370474394778,-0.20137704997471004,0.0
5009,0.0,1.0,0.0,2.0479126259697424,2.0867704524862787,0.09535387699747754,-0.36914315028984146,-0.34442228235779776,-0.999399938706886,-0.34115808580673024,0.0
5010,0.0,1.0,0.0,1.9979238049685852,2.019367633727919,-1.0528978160903533,2.119241422828254,-0.3129984498276488,-0.999399938706886,2.2108812695586417,0.0
5011,0.0,1.0,0.0,1.9979238049685852,2.0867704524862787,-0.7518997994556792,0.714508196068039,-0.28157461729749983,-0.8995370474394778,0.6055291485854462,0.0
5012,0.0,0.0,1.0,1.9979238049685852,2.019367633727919,0.20126058655412213,-0.5497517080161546,-0.2501507847673509,-0.999399938706886,-0.5517129630503996,0.0
5013,0.0,1.0,0.0,1.9479349839674283,2.0867704524862787,0.5579989766396618,-1.1016111899576675,-0.2030150359721275,-0.7996741561720749,-1.2197508933906942,0.0
5014,0.0,0.0,1.0,1.9479349839674283,2.0867704524862787,-0.3672912226447067,0.2830544192774011,-0.17159120344197856,-0.7996741561720749,0.302843630746693,0.0
5015,0.0,1.0,0.0,1.9479349839674283,2.1541732712446002,-0.3226989238840143,0.002107773925358439,-0.12445545464675514,-0.6998112649047235,-0.0705470255651585,0.0
5016,0.0,1.0,0.0,1.9979238049685852,2.22157609000296,-1.3650439074152005,1.4670438532610113,-0.09303162211660619,-0.6998112649047235,1.0495464257263398,0.0
5017,0.0,0.0,1.0,1.9479349839674283,2.1541732712446002,0.5078326405338828,-1.0715097636699484,-0.061607789586457254,-0.6998112649047235,-1.1973733648345217,0.0
5018,0.0,0.0,1.0,1.9479349839674283,2.1541732712446002,0.47438841646336344,-0.01795984359978777,-0.014472040791233839,-0.6998112649047235,0.45897596595353024,0.0
5019,0.0,0.0,1.0,1.9479349839674283,2.0867704524862787,-0.5679565670678228,0.8349139012189141,0.03266370800398957,-0.7996741561720749,0.9273238980465072,0.0
5020,0.0,0.0,1.0,1.8979461629662997,2.019367633727919,-0.13875569149615788,0.5037982120540065,0.07979945679921299,-0.7996741561721299,0.8019802940154215,0.0
5021,0.0,0.0,1.0,1.9979238049685852,2.0867704524862787,0.8645710306194224,-0.8607997796559166,0.1269352055944364,-0.8995370474394778,-0.66417967345618,0.0
5022,0.0,1.0,0.0,1.9979238049685852,2.0867704524862787,0.13994617575817,1.0957929290458113,0.1740709543896598,-0.8995370474394778,1.9284729332975428,0.0
5023,0.0,0.0,1.0,1.9479349839674283,2.0867704524862787,-0.13875569149615788,0.11247967031366117,0.20549478691980877,-0.7996741561720749,0.2224611926436002,0.0
5024,0.0,0.0,1.0,1.9979238049685852,2.1541732712446002,-0.21679221432736967,0.062310626500796364,0.2526305357150322,-0.7996741561721299,0.0923770858525876,0.0
5025,0.0,1.0,0.0,1.9979238049685852,2.1541732712446002,0.4242220803575844,-0.21863601885124703,0.2997662845102556,-0.7996741561721299,0.1068047029480138,0.0
5026,0.0,0.0,1.0,2.0479126259697424,2.1541732712446002,0.2625749973500742,0.11247967031366117,0.3311901170404045,-0.8995370474395363,0.5128979580095008,0.0
5027,0.0,1.0,0.0,2.0479126259697424,2.22157609000296,1.0763844497327115,-1.1517802337705323,0.37832586583562794,-0.7996741561721299,-1.0400436355558187,0.0
5028,1.0,0.0,0.0,2.0479126259697424,2.22157609000296,0.8367008438939897,-0.7504278832676138,0.4097496983657769,-0.7996741561721299,-0.4972413474860327,0.0
5029,1.0,0.0,0.0,2.0479126259697424,2.1541732712446002,0.2625749973500742,-0.5397178992535814,0.48830927969114923,-0.8995370474395363,-0.4989000327167309,0.0
5030,0.0,1.0,0.0,1.9979238049685852,2.1541732712446002,-1.2535631605134694,0.714508196068039,0.5668688610165216,-0.7996741561721299,0.18948378213976724,0.0
5031,0.0,1.0,0.0,2.0479126259697424,2.1541732712446002,0.16781636248360277,-0.4193121941027063,0.5982926935466706,-0.8995370474395363,-0.37183885522190396,0.0
5032,0.0,1.0,0.0,2.0479126259697424,2.1541732712446002,-0.3951614093701395,-0.058095078650079485,0.6297165260768195,-0.8995370474395363,-0.20803142030851948,0.0
5033,0.0,1.0,0.0,2.0479126259697424,2.1541732712446002,-0.7073075006949867,0.7546434311183307,0.6611403586069684,-0.8995370474395363,0.6979444156402342,0.0
5034,0.0,0.0,1.0,2.0479126259697424,2.1541732712446002,-0.1610518408765041,0.6944405785428928,0.6925641911371174,-0.8995370474395363,1.065897725101156,0.0
5035,0.0,0.0,1.0,2.0479126259697424,2.1541732712446002,-0.7184555753851598,0.24291918422710942,0.7396999399323407,-0.8995370474395363,-0.01715502760657183,0.0
5036,0.0,0.0,1.0,2.0479126259697424,2.22157609000296,0.7865345077882107,-1.0715097636699484,0.7868356887275642,-0.7996741561721299,-1.0535879291556072,0.0
5037,1.0,0.0,0.0,1.9979238049685852,2.1541732712446002,-1.4932467663521913,2.8717770800212254,0.8339714375227876,-0.7996741561721299,2.6727220519004153,0.0
5038,1.0,0.0,0.0,1.9979238049685852,2.0867704524862787,-0.37286525998979325,0.5539672558668715,0.91253101884816,-0.8995370474394778,0.6887185924635667,0.0
5039,1.0,0.0,0.0,1.9979238049685852,2.019367633727919,0.9035892920350284,-0.9611378672816462,0.9910906001735323,-0.999399938706886,-0.8095550914272434,0.0
5040,0.0,1.0,0.0,1.9479349839674283,2.019367633727919,-0.3282729612291008,-0.007926034837214666,1.0696501814989048,-0.8995370474394778,-0.0889986719184936,0.0
5041,0.0,1.0,0.0,1.9479349839674283,2.019367633727919,-0.590252716448169,0.8449477099814872,1.1010740140290536,-0.8995370474394778,0.9224263599984682,0.0
5042,0.0,1.0,0.0,1.8979461629662997,1.951964814969559,-0.13875569149615788,-0.5698193255413008,1.1324978465592026,-0.8995370474395363,-0.787982368722653,0.0
5043,0.0,1.0,0.0,1.8979461629662997,1.951964814969559,0.44651822973793065,-0.4293460028652787,1.1639216790893514,-0.8995370474395363,-0.21204563486092,0.0
5044,1.0,0.0,0.0,1.8979461629662997,1.951964814969559,-0.8968247704279296,0.5640010646294445,1.1953455116195004,-0.8995370474395363,0.2824683021139678,0.0
5045,0.0,0.0,1.0,1.9479349839674283,1.951964814969559,-0.6069748284834287,1.3566719568727084,1.2739050929448728,-0.999399938706886,1.623961880234472,0.0
5046,0.0,1.0,0.0,1.8979461629662997,1.951964814969559,-0.9581391812238818,0.9954548414200817,1.3210408417400963,-0.8995370474395363,0.8101559437028304,0.0
5047,0.0,1.0,0.0,1.9479349839674283,1.951964814969559,-0.07186724335511918,0.2529529929896825,1.352464674270245,-0.999399938706886,0.4805486886581212,0.0
5048,0.0,1.0,0.0,1.9479349839674283,1.8845619962112372,-0.6682892392793808,0.7947786661686224,1.383888506800394,-1.0992628299742357,0.7862865799095787,0.0
5049,0.0,1.0,0.0,1.9979238049685852,1.8845619962112372,0.017317354166265734,0.27302061051482873,1.4153123393305431,-1.1991257212416422,0.5775572378902307,1.0
5050,0.0,1.0,0.0,1.9979238049685852,1.951964814969559,-0.980435330604228,2.259714745504275,1.446736171860692,-1.0992628299742926,2.4761236858878335,0.0
5051,0.0,1.0,0.0,1.9979238049685852,1.951964814969559,-1.259137197858556,1.396807191923,1.478160004390841,-1.0992628299742926,1.0611572223412298,0.0
5052,1.0,0.0,0.0,1.9979238049685852,1.951964814969559,-0.24466240105280246,0.6643391522551741,-1.6956470811542024,-1.0992628299742926,0.9528323176594431,0.0
5053,0.0,1.0,0.0,1.9979238049685852,2.019367633727919,-0.7351776874204194,0.2128177579393908,-1.6170874998288298,-0.999399938706886,-0.07106720495703472,0.0
